avatar_f9f2ca src,username_f9f2ca,timestamp_f9f2ca,separator_f9f2ca,markup_f8f345,markup_f8f345 (2),markup_f8f345 (3),markup_f8f345 (4),markup_f8f345 (5),markup_f8f345 (6),markup_f8f345 (7),edited_f9f2ca,latin24CompactTimeStamp_f9f2ca,separator_f9f2ca (2),markup_f8f345 (8),markup_f8f345 (9),markup_f8f345 (10),markup_f8f345 (11),markup_f8f345 (12),emoji src,avatarDecoration_f9f2ca src,reactionCount_ec6b19,emoji src (2),reactionCount_ec6b19 (2),emoji src (3),reactionCount_ec6b19 (3),emoji src (4),reactionCount_ec6b19 (4),mention,anchor_af404b href,anchor_af404b,anchor_af404b href (2),anchor_af404b (2),anchor_af404b href (3),anchor_af404b (3),embedDescription_b0068a,embedDescription_b0068a (2),embedDescription_b0068a (3),embedDescription_b0068a (4),embedDescription_b0068a (5),embedDescription_b0068a (6),embedDescription_b0068a (7),embedDescription_b0068a (8),embedFieldName_b0068a,embedFieldValue_b0068a,embedFieldValue_b0068a (2),embedFieldValue_b0068a (3),embedFieldValue_b0068a (4),video_f72aac src,originalLink_d4597d href,loadingOverlay_d4597d src,anchor_af404b (4),embedVideoImageComponentInner_b0068a src,anchor_af404b href (5),anchor_af404b (5),embedFieldName_b0068a (2),embedFooterIcon_b0068a src,embedFooterText_b0068a,markup_f8f345 (13),embedDescription_b0068a (9),embedDescription_b0068a (10),embedFieldValue_b0068a (5),markup_f8f345 (14),markup_f8f345 (15),markup_f8f345 (16),markup_f8f345 (17),markup_f8f345 (18),markup_f8f345 (19),markup_f8f345 (20),markup_f8f345 (21),markup_f8f345 (22),markup_f8f345 (23),markup_f8f345 (24),markup_f8f345 (25),markup_f8f345 (26),embedAuthorIcon_b0068a src,embedDescription_b0068a (11),embedDescription_b0068a (12),lazyImg_cda674 src,embedProvider_b0068a,nowrap_aeef8c,name_bf515c,markup_f8f345 (27),markup_f8f345 (28),markup_f8f345 (29),markup_f8f345 (30),markup_f8f345 (31),markup_f8f345 (32),markup_f8f345 (33),markup_f8f345 (34),markup_f8f345 (35),markup_f8f345 (36),markup_f8f345 (37),markup_f8f345 (38),markup_f8f345 (39),markup_f8f345 (40),markup_f8f345 (41),markup_f8f345 (42),markup_f8f345 (43),markup_f8f345 (44),markup_f8f345 (45),markup_f8f345 (46),markup_f8f345 (47),markup_f8f345 (48),markup_f8f345 (49),markup_f8f345 (50),markup_f8f345 (51),markup_f8f345 (52),markup_f8f345 (53),markup_f8f345 (54),markup_f8f345 (55),markup_f8f345 (56),markup_f8f345 (57),markup_f8f345 (58),markup_f8f345 (59),markup_f8f345 (60),markup_f8f345 (61),markup_f8f345 (62),markup_f8f345 (63),markup_f8f345 (64),markup_f8f345 (65),markup_f8f345 (66),markup_f8f345 (67),markup_f8f345 (68),markup_f8f345 (69),markup_f8f345 (70),markup_f8f345 (71),markup_f8f345 (72),markup_f8f345 (73),markup_f8f345 (74),markup_f8f345 (75),markup_f8f345 (76),markup_f8f345 (77),markup_f8f345 (78),markup_f8f345 (79),markup_f8f345 (80),markup_f8f345 (81),markup_f8f345 (83),markup_f8f345 (84),markup_f8f345 (85),markup_f8f345 (86),markup_f8f345 (87),markup_f8f345 (88),markup_f8f345 (89),markup_f8f345 (90),markup_f8f345 (91),markup_f8f345 (92),markup_f8f345 (93),markup_f8f345 (94),markup_f8f345 (95),markup_f8f345 (96),markup_f8f345 (97),markup_f8f345 (98),markup_f8f345 (99),roleIcon_afae9f src,content_d76df7,username_de3235,emoji src (5),emoji src (6),emoji src (7),emoji src (8),emoji src (9),embedDescription_b0068a (13),embedDescription_b0068a (14),embedDescription_b0068a (15),botText_a9e77f,embedVideo_b0068a src,blockquoteContainer_f8f345,embedFieldName_b0068a (3),embedFieldValue_b0068a (6),obscuredTextContentInner_aa9639,embedProvider_b0068a (2),originalLink_d4597d href (2),anchor_af404b href (6),embedDescription_b0068a (16),embedDescription_b0068a (17),blockquoteContainer_f8f345 (2),blockquoteContainer_f8f345 (3),obscuredTextContentInner_aa9639 (2),embedGalleryImageElement_b0068a src,embedGalleryImageElement_b0068a src (2),originalLink_d4597d href (3),embedFooterSeparator_b0068a,replyAvatar_f9f2ca src,repliedTextContent_f9f2ca,repliedTextContent_f9f2ca (2),username_f9f2ca (2),repliedTextContent_f9f2ca (3),repliedTextContent_f9f2ca (4),repliedTextContent_f9f2ca (5),anchor_af404b href (8),anchor_af404b (7),anchor_af404b (8),anchor_af404b href (10),anchor_af404b (9),anchor_af404b href (14),anchor_af404b (6),embedDescription_b0068a (18),embedDescription_b0068a (19),embedDescription_b0068a (20),embedDescription_b0068a (21),embedDescription_b0068a (22),embedDescription_b0068a (23),embedDescription_b0068a (24),embedDescription_b0068a (25),embedDescription_b0068a (26),embedDescription_b0068a (27),mention (2),repliedTextContent_f9f2ca (6),repliedTextContent_f9f2ca (7),repliedTextContent_f9f2ca (8),repliedTextContent_f9f2ca (9),lazyImg_cda674 src (2),reactionCount_ec6b19 (5),reactionCount_ec6b19 (6),emoji src (10),emoji src (11),emoji src (12),reactionCount_ec6b19 (12),loadingOverlay_d4597d src (2)
https://cdn.discordapp.com/avatars/519724122503381013/02ce8ad6952a4585b980c19f61200e96.webp?size=160,defied,"— 
 1/10/24, 10:40 AM",—,Idk if this has been suggested but I was watching another streamer play this game and it looks amazing and the music is equally amazing,!,,,,,,,,,,,,,,,,,,,,,,,,https://store.steampowered.com/app/753640/Outer_Wilds/,https://store.steampowered.com/app/753640/Outer_Wilds/,https://store.steampowered.com/,Steam,https://store.steampowered.com/app/753640/Outer_Wilds/,Outer Wilds,Winner of Best Game at the 2020 BAFTA Games Awards and named Game of the Year 2019 by Giant Bomb,", Polygon",", Eurogamer",", and The Guardian",", Outer Wilds is a critically",-acclaimed and award,-winning open world mystery about a solar system trapped in an endless time loop,. Welcome to the Space Program,Price,$,2,4,0.99,https://images-ext-1.discordapp.net/external/20W9UYSyuUSrP6vDnKNgYcj8z-di5LX08RKA3DGjKUU/%3Ft%3D1585255228/https/cdn.akamai.steamstatic.com/steam/apps/256778920/movie_max.webm,,,,,,,Recommendations,,,,!You,,51433,,,,,,,,,,,,,,,re the newest recruit of Outer Wilds Ventures,", a",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.,.,.,,,,Metacritic,85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://cdn.discordapp.com/guilds/314082957314883584/users/237073635272032257/avatars/24fef461e63f68e4fc4b0e82ffb59e46.webp?size=256,@defied,"— 
 1/10/24, 11:03 AM",—,watching piratesoftware too,?,,,,,,,,,,,,,,https://discord.com/assets/889914a85940b08bf6c2.svg,,1,https://cdn.discordapp.com/emojis/887491660676755468.webp?size=80,,,,,,,,https://store.steampowered.com/app/753640/Outer_Wilds/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.discordapp.com/avatars/519724122503381013/02ce8ad6952a4585b980c19f61200e96.webp?size=32,Idk if this has been suggested but I was watching another streamer play this game and it looks amazing and the music is equally amazing,!,Eethan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://cdn.discordapp.com/avatars/291354825923362816/a70a5597715d50d700ff983b5b806360.webp?size=160,Archon,"— 
 1/18/24, 10:59 PM",—,Hopefully will be back soon and get up to some cursed shit in this game,.,,,,,,,,,,,,,,,,,,,,,,,,https://store.steampowered.com/app/1623730/Palworld/,https://store.steampowered.com/app/1623730/Palworld/,https://store.steampowered.com/,Steam,https://store.steampowered.com/app/1623730/Palworld/,Palworld,Q,. What kind of game is this,?A,. In this game,", you can peacefully live alongside mysterious creatures known as Pals or risk your life to drive off a ruthless poaching syndicate",.Pals can be used to fight,", or they can be made to work on farms or factories",.You can even sell them or eat them,Release Date,Jan 19,", 2024",,,https://images-ext-1.discordapp.net/external/o9zDSCQlo5q5uHcpq_9Uwq5d7VHt6kaYha6xOnvsSoI/%3Ft%3D1686256766/https/cdn.akamai.steamstatic.com/steam/apps/256951708/movie_max_vp9.webm,,,,,,,,,,,!SurvivalIn a harsh environment where food is scarce and vic,,,,,,,,,,,,,,,,,.,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://cdn.discordapp.com/guilds/314082957314883584/users/325850112079298561/avatars/a_43e1bae83f771632a90221e9eddf408a.webp?size=256,oSpace,"— 
 7/15/24, 2:19 PM",—,bro,.,.,.,,,,,,,,,,,,https://cdn.discordapp.com/emojis/1038144353308246047.webp?size=96,,4,https://cdn.discordapp.com/emojis/814619383900405763.webp?size=96,2,https://cdn.discordapp.com/emojis/846493795013230612.webp?size=80,,https://cdn.discordapp.com/emojis/1041797900528795780.webp?size=80,,,https://store.steampowered.com/app/2923390/Clothing_Store_Simulator/,https://store.steampowered.com/app/2923390/Clothing_Store_Simulator/,https://store.steampowered.com/,Steam,https://store.steampowered.com/app/2923390/Clothing_Store_Simulator/,Clothing Store Simulator,"""Clothing Store Simulator",""" is a fun simulation game that will let you feel the glamorous world of fashion",.Design your dream clothes and start selling,.Customize every aspect of your store to truly make it your own,! Grab a brush and let your imagination fly,! Computer and Store Management In,-gameManage your store from the in,-game computer,Price,$,1,2,0.99,https://images-ext-1.discordapp.net/external/7L9XIwRUklSlzrXyppeh12uEKwrAn1SNLTODRmAXe7M/%3Ft%3D1717089847/https/cdn.akamai.steamstatic.com/steam/apps/257027060/movie_max_vp9.webm,,,,,,,Recommendations,,,,. You can,,510,,,,,,,,,,,,,,,.,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://cdn.discordapp.com/avatars/519724122503381013/02ce8ad6952a4585b980c19f61200e96.webp?size=160,defied,"— 
 7/15/24, 2:50 PM",—,Spooptober suggestion,,,,,,,,,,,,,,,https://cdn.discordapp.com/emojis/962929045606133790.webp?size=96,,,,,,,,,,https://store.steampowered.com/app/1944430/Amnesia_The_Bunker/,https://store.steampowered.com/app/1944430/Amnesia_The_Bunker/,https://store.steampowered.com/,Steam,https://store.steampowered.com/app/1944430/Amnesia_The_Bunker/,Amnesia,Amnesia,: The Bunker is a first,-person horror game from the makers of SOMA and Amnesia,.Left all alone in a desolate WW1 bunker with only one bullet remaining in the barrel,", it’s up to you to face the oppressing terrors in the dark",. Keep the lights on at all costs,", persevere",", and make your way out alive",Price,$,1,2,0.49,https://images-ext-1.discordapp.net/external/iRT0fHsO8d4M2lzjRLLxjRGHKhjAUaoE78kF3BrR1k4/%3Ft%3D1698238796/https/cdn.akamai.steamstatic.com/steam/apps/256978123/movie_max_vp9.webm,,,,,,: The Bunker,Recommendations,,,,. A truly intense horror experience,,6027,,,,,,,,,,,,,,,.RISING TE,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://cdn.discordapp.com/avatars/571263337984163840/807a96a4cce9f2ec1e4b14a07494908f.webp?size=160,IAmDevros,"— 
 7/15/24, 7:38 PM",—,,,,,,,,,,,,,,,,,,,,,,,,,,https://store.steampowered.com/app/2861080/Haunted_Paws/,https://store.steampowered.com/app/2861080/Haunted_Paws/,https://store.steampowered.com/,Steam,https://store.steampowered.com/app/2861080/Haunted_Paws/,Haunted Paws,Invite a friend to join for free and work together to discover mysteries,", explore spooky environments and run from evil creatures",!The gameplay is a blend of cute and spooky interactions,", filled with engaging mysteries",. Team up with your co,-op partner and embark on an adventure that is both eerie and heartwarming,", filled with emotional moments",. D,Release Date,To be announced,,,,https://images-ext-1.discordapp.net/external/CFk3GlXLAZYtyvQ0qynoz_W8_CTgdbVJhdp5Orl2IVk/%3Ft%3D1717537606/https/cdn.akamai.steamstatic.com/steam/apps/257026955/movie_max_vp9.webm,,,,,,,,,,,.,,,,,,,,,,,,,,,,,.,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://cdn.discordapp.com/avatars/219606997820112896/04832fa6142bf82292e11659c90d2445.webp?size=160,Skitters,"— 
 7/26/24, 10:48 PM",—,With Tech,,,,,,,,,,,,,,,,,,,,,,,,,https://store.steampowered.com/app/2567870/Chained_Together/,https://store.steampowered.com/app/2567870/Chained_Together/,https://store.steampowered.com/,Steam,https://store.steampowered.com/app/2567870/Chained_Together/,Chained Together,Dive into the epic adventure of,"""Chained Together","""Begin your journey in the depths of hell",", chained to your companions",. Your mission is to escape hell by climbing as high as possible,.Each jump requires perfect coordination to scale the platforms and escape the scorching heat,. Traverse a multitude of worlds,", each offering unique challenges",Price,$,4,0.49,19328,https://images-ext-1.discordapp.net/external/HWTPnWKj9HbF7NyFRm4xmRs2ysBTAyM_mPWL12lfa_M/%3Ft%3D1715093049/https/video.akamai.steamstatic.com/store_trailers/257021418/movie_max_vp9.webm,,,,,,,Recommendations,,,,.Divers,,,,,,,,,,,,,,,,,.,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://cdn.discordapp.com/avatars/589871620550819840/b399c52474f5b162c7d45d49766377cf.webp?size=160,ladyminty_,"— 
 9/6/24, 9:18 PM",—,Seeing Milton try to RP as a Barista in,"""The Closing Shift",""" by Chilla",s Art would be both chaotic,& hilarious for a horror spooptober game,.,,,,,,,,,,https://discord.com/assets/cb58aef2857ab846f41d.svg,,1,,,,,,,,https://store.steampowered.com/app/1843090/Chillas_Art_The_Closing_Shift/,https://store.steampowered.com/app/1843090/Chillas_Art_The_Closing_Shift/,https://store.steampowered.com/,Steam,https://store.steampowered.com/app/1843090/Chillas_Art_The_Closing_Shift/,[Chilla,The Closing Shift,| 閉店事件 is a Japanese horror game about a girl on a closing shift,.Key,F,e,a,t,u,Price,$,5,0.99,2268,https://images-ext-1.discordapp.net/external/FDxinKZrXRsP094ilKT5fU8G6d1wGLga_-WoD2eaGVY/%3Ft%3D1647436308/https/video.akamai.steamstatic.com/store_trailers/256871411/movie_max_vp9.webm,,,,,,s Art,Recommendations,,,,r,,,,,,,,,,,,,,,,,e,s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:Immersive experience,: An atmospheric,", believable environment intensifies the horror experience",,,,,,,,,,.VHS film aesthetic,: VHS aesthetic emulates the look and feel of CRT screens including phosphor screen trail and bleeding,,,,,,,,,,,,,,,,,,,,,] The Closing Shift,", VHS tape noise",", interlacing",", and j",.,.,.,,,,,,,,,,,,,,,,,
https://cdn.discordapp.com/avatars/237441102850818048/435419c1898f0c6c10b0e77627865455.webp?size=160,amethyst,"— 
 9/7/24, 8:25 PM",—,,,,,,,,,,,,,,,,,,,,,,,,,,https://store.steampowered.com/app/2920570/Dale__Dawson_Stationery_Supplies/,https://store.steampowered.com/app/2920570/Dale__Dawson_Stationery_Supplies/,https://store.steampowered.com/,Steam,https://store.steampowered.com/app/2920570/Dale__Dawson_Stationery_Supplies/,Dale,The ManagerThe Manager is the office,s ultimate authority figure,", tasked with ensuring productivity and firing the Slackers hiding among the Specialists",.SlackersThe Slacker,s goal is to goof off without getting caught,. Whether it’s playing Minesweeper,", or taking a dump",", Slackers must blend in to avoid the Manager’s wrath",Price,$,7,0.99,1344,https://images-ext-1.discordapp.net/external/sb0xSuUQlrgJZhsD9DvtP1MGejpVQ4xZ4FuJguyv70A/%3Ft%3D1724766328/https/video.akamai.steamstatic.com/store_trailers/257037242/movie_max_vp9.webm,,,,,,& Dawson Stationery Supplies,Recommendations,,,,.SpecialistsSpecialists a,,,,,,,,,,,,,,,,,.,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://cdn.discordapp.com/avatars/437677379414917142/75bafb4820168c3ffe78337e9b94f33b.webp?size=160,Bluecarjr,"— 
 9/23/24, 10:03 AM",—,,,,,,,,,,,,,,,,,,,,,,,,,,https://store.steampowered.com/app/1040200/Crime_Scene_Cleaner/,https://store.steampowered.com/app/1040200/Crime_Scene_Cleaner/,https://store.steampowered.com/,Steam,https://store.steampowered.com/app/1040200/Crime_Scene_Cleaner/,Crime Scene Cleaner,When insurance companies dodge the responsibility,", it’s up to you to save your daughter’s life",. This will require some dirty work and shady clientele,", but you have no other choice",", right",? When the big boss calls once again,", bring a bucket and a mop cause you will really need them",. Are you up for the challenge,Price,$,1,9,0.99,https://images-ext-1.discordapp.net/external/ByxfYwrrqZ1bmdYc9HtCZdUV7xQ56sIvkvegrmXzYCU/%3Ft%3D1723238428/https/video.akamai.steamstatic.com/store_trailers/257045037/movie_max_vp9.webm,,,,,,,Recommendations,,,,?You need nerves of steel to clean cr,,7647,,,,,,,,,,,,,,,.,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://cdn.discordapp.com/avatars/413104060888252417/0b26a44bc2f7083d6e4eac1d3c1304e7.webp?size=160,𝓓𝓲𝓪𝓶𝓸𝓷𝓭_𝓝𝓮𝓻𝓭_𝓠𝓾𝓮𝓮𝓷,"— 
 9/24/24, 8:23 PM",—,,,,,,,,,,,,,,,,,https://cdn.discordapp.com/avatar-decoration-presets/a_3131e3e1f48493f2ccea616ba686c15e.png?size=240&passthrough=false,,,,,,,,,https://store.steampowered.com/app/2923390/Clothing_Store_Simulator/,https://store.steampowered.com/app/2923390/Clothing_Store_Simulator/,https://store.steampowered.com/,Steam,https://store.steampowered.com/app/2923390/Clothing_Store_Simulator/,Clothing Store Simulator,"""Clothing Store Simulator",""" is a fun simulation game that will let you feel the glamorous world of fashion",.Design your dream clothes and start selling,.Customize every aspect of your store to truly make it your own,! Grab a brush and let your imagination fly,! Computer and Store Management In,-gameManage your store from the in,-game computer,Price,$,9,0.74,757,https://images-ext-1.discordapp.net/external/cf0Wi96qhgnWtbDHL95jsjCOeKV303fVW2jefw_9htY/%3Ft%3D1717089847/https/video.akamai.steamstatic.com/store_trailers/257027060/movie_max_vp9.webm,,,,,,,Recommendations,,,,. You can,,,,,,,,,,,,,,,,,.,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://cdn.discordapp.com/avatars/245464833296695297/f49b0dc8b22ae3c7d7469e5b23a0e2a3.webp?size=160,mikenye,"— 
 9/26/24, 6:47 PM",—,Heya,", with spooptober ‘round the corner",", I have a game suggestion for you",:,Love you buddy,.,,,,,,,,,,,,,,,,,,,@MiltonTPike1,https://store.steampowered.com/app/1903620/Killer_Frequency/,https://store.steampowered.com/app/1903620/Killer_Frequency/,https://store.steampowered.com/,Steam,https://store.steampowered.com/app/1903620/Killer_Frequency/,Killer Frequency,The year is 1987,", and as the clock strikes midnight in small",-town Gallows Creek,", USA",", former big city radio DJ Forrest Nash is live on air in what will turn out to be the graveyard shift of a lifetime",.,.,.In this horror comedy,Price,$,2,4,0.99,https://images-ext-1.discordapp.net/external/txY8A_pp8K_DwMlwYvYEvQK226hqbTTTTORd3dS8pgk/%3Ft%3D1685632635/https/video.akamai.steamstatic.com/store_trailers/256950224/movie_max_vp9.webm,,,,,,,Recommendations,,,,", you must solve puzzles to save callers from being hunted down by a mysterious killer",,2892,,,,,,,,,,,,,,,. Where every call is life and death,",",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.,.,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://cdn.discordapp.com/avatars/457305069608501259/37d01a6d6afe01e07adbe859a539bd85.webp?size=160,slow_momo,"— 
 9/30/24, 6:01 PM",—,a spooptober suggestion,. i don,t know a ton about this game,", my bf recommended it to me",. i,m not sure if this is up milty,s alley but it looks unsettling,,,,", you apparently control your character",s facial expressions and it slowly gets weird and unsettling and like,", meta",/self,-referential and philosophical,https://discord.com/assets/466fea659c3d12281c0b.svg,,2,https://discord.com/assets/cb58aef2857ab846f41d.svg,2,,,,,,https://store.steampowered.com/app/1697700/Whos_Lila/,https://store.steampowered.com/app/1697700/Whos_Lila/,https://store.steampowered.com/,Steam,https://store.steampowered.com/app/1697700/Whos_Lila/,Who,Who,s Lila is a point,-and,-click adventure where,", instead of choosing dialogue options",", you control the character",s face manually,.Life’s never been easy for William,Price,$,1,1,0.99,https://images-ext-1.discordapp.net/external/Lab1t5Vs-9ehT-KqbmoCH25TcLfCrvryL1JJSBcHOEU/%3Ft%3D1644516188/https/video.akamai.steamstatic.com/store_trailers/256873264/movie_max_vp9.webm,,,,,,s Lila,Recommendations,,,.,", but today is special – a girl named Tanya Kennedy suddenly goes missing and the only thing Will",,1975,.,. it was hard to find out about this game without huge spoilers,", it",s got great reviews tho,,,,,,,,,,,s friends know – he was the one to see her last,.Will you remain secretive and make Wil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.,.,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,?,,,,,,,,,,,,,,,,,,,,,,,
https://cdn.discordapp.com/avatars/519724122503381013/02ce8ad6952a4585b980c19f61200e96.webp?size=160,defied,"— 
 10/1/24, 9:51 AM",—,It’s time for Milton to return to the world of Amnesia,,,,,,,,,,,,,,,https://discord.com/assets/cb58aef2857ab846f41d.svg,,1,,,,,,,,https://store.steampowered.com/app/1944430/Amnesia_The_Bunker/,https://store.steampowered.com/app/1944430/Amnesia_The_Bunker/,https://store.steampowered.com/,Steam,https://store.steampowered.com/app/1944430/Amnesia_The_Bunker/,Amnesia,Amnesia,: The Bunker is a first,-person horror game from the makers of SOMA and Amnesia,.Left all alone in a desolate WW1 bunker with only one bullet remaining in the barrel,", it’s up to you to face the oppressing terrors in the dark",. Keep the lights on at all costs,", persevere",", and make your way out alive",Price,$,2,4,0.99,https://images-ext-1.discordapp.net/external/-0Ev4UGvvEwaUWLwmX5WxRHzqHj0TU2vrv-ULpC6JhY/%3Ft%3D1698238796/https/video.akamai.steamstatic.com/store_trailers/256978123/movie_max_vp9.webm,,,,,,: The Bunker,Recommendations,,,,. A truly intense horror experience,,6397,,,,,,,,,,,,,,,.RISING TE,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://cdn.discordapp.com/avatars/182992062671486976/682a70f5c3d47c0228b0fa281d05777d.webp?size=160,Noodle,"— 
 10/1/24, 12:59 PM",—,,,,,,,,,,,,,,,,https://discord.com/assets/cb58aef2857ab846f41d.svg,,1,,,,,,,,https://store.steampowered.com/app/913740/WORLD_OF_HORROR/,https://store.steampowered.com/app/913740/WORLD_OF_HORROR/,https://store.steampowered.com/,Steam,https://store.steampowered.com/app/913740/WORLD_OF_HORROR/,WORLD OF HORROR,The Old Gods are reawakening,", clawing their way back into a world that’s spiraling into madness",. In hospitals,", abandoned classrooms",", quiet apartments",", and dark forests",", strange appearances and unexplainable phenomena test the sanity of residents in Shiokawa",", Japan",Price,$,1,9,0.99,https://images-ext-1.discordapp.net/external/gGa0Wm14y5wJ3GWf8A9DeJgGc2p-ZFt3IAURU7KYSBM/%3Ft%3D1697736379/https/video.akamai.steamstatic.com/store_trailers/256976685/movie_max_vp9.webm,,,,,,,Recommendations,,,,. Is it chaotic retribution,,8266,,,,,,,,,,,,,,,", or the machinations of beings beyond our comprehension",.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.,.,,,,,Metacritic,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,[,,,,,,,,,"[
 1:00 PM
 ]",],,,,,,,,,,,,,,,,https://store.steampowered.com/app/252610/Death_Road_to_Canada/,https://store.steampowered.com/app/252610/Death_Road_to_Canada/,https://store.steampowered.com/,Steam,,Death Road to Canada,Death Road to Canada is a Randomly Generated Road Trip Simulator,. You control and manage a car full of jerks as they explore cities,", recruit weird people",", argue with each other",", and face gigantic swarms of slow zombies",.Death Road is built for replay value,. Everything is randomized,: locations,Price,$,1,4,0.99,https://images-ext-1.discordapp.net/external/nuxlbCC2A-gOuS0EymsvDHMPRn6zyggjwNR4Jqya-gc/%3Ft%3D1510954504/https/video.akamai.steamstatic.com/store_trailers/256701428/movie_max.webm,,,,,https://store.steampowered.com/app/252610/Death_Road_to_Canada/,,Recommendations,,,,", events",,7579,,,,,,,,,,,,,,,", survivor appearances and personalities",. There,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.,.,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
